"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Quebec","2016A000224","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637527","6.21","45","","","","0"
"2021","Quebec","2016A000224","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637527","6.21","56","","","","0"
"2013","Quebec","2016A000224","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637528","6.22","34","E","","","0"
"2015","Quebec","2016A000224","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637528","6.22","16","E","","","0"
"2017","Quebec","2016A000224","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637528","6.22","26","E","","","0"
"2019","Quebec","2016A000224","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637528","6.22","38","","","","0"
"2021","Quebec","2016A000224","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637528","6.22","31","","","","0"
"2013","Quebec","2016A000224","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637529","6.23","29","E","","","0"
"2015","Quebec","2016A000224","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637529","6.23","","F","","","0"
"2017","Quebec","2016A000224","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637529","6.23","21","E","","","0"
"2019","Quebec","2016A000224","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637529","6.23","14","E","","","0"
"2021","Quebec","2016A000224","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637529","6.23","16","","","","0"
"2013","Quebec","2016A000224","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637530","6.24","","F","","","0"
"2015","Quebec","2016A000224","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637530","6.24","","F","","","0"
"2017","Quebec","2016A000224","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637530","6.24","","F","","","0"
"2019","Quebec","2016A000224","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637530","6.24","","F","","","0"
"2021","Quebec","2016A000224","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637530","6.24","","F","","","0"
"2013","Quebec","2016A000224","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637533","6.27","","F","","","0"
"2015","Quebec","2016A000224","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637533","6.27","","F","","","0"
"2017","Quebec","2016A000224","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637533","6.27","","F","","","0"
"2019","Quebec","2016A000224","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637533","6.27","","F","","","0"
"2021","Quebec","2016A000224","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637533","6.27","","F","","","0"
"2013","Quebec","2016A000224","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637534","6.28","","F","","","0"
"2015","Quebec","2016A000224","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637534","6.28","","F","","","0"
"2017","Quebec","2016A000224","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637534","6.28","","F","","","0"
"2019","Quebec","2016A000224","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637534","6.28","","F","","","0"
"2021","Quebec","2016A000224","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637534","6.28","","F","","","0"
"2013","Quebec","2016A000224","Electric radiant heating","Percent","239","units","0","v95637535","6.29","1","E","","","0"
"2015","Quebec","2016A000224","Electric radiant heating","Percent","239","units","0","v95637535","6.29","1","E","","","0"
"2017","Quebec","2016A000224","Electric radiant heating","Percent","239","units","0","v95637535","6.29","1","E","","","0"
"2019","Quebec","2016A000224","Electric radiant heating","Percent","239","units","0","v95637535","6.29","4","","","","0"
"2021","Quebec","2016A000224","Electric radiant heating","Percent","239","units","0","v95637535","6.29","7","","","","0"
"2013","Quebec","2016A000224","Heat pump","Percent","239","units","0","v95637536","6.30","6","","","","0"
"2015","Quebec","2016A000224","Heat pump","Percent","239","units","0","v95637536","6.30","5","","","","0"
"2017","Quebec","2016A000224","Heat pump","Percent","239","units","0","v95637536","6.30","7","","","","0"
"2019","Quebec","2016A000224","Heat pump","Percent","239","units","0","v95637536","6.30","8","","","","0"
"2021","Quebec","2016A000224","Heat pump","Percent","239","units","0","v95637536","6.30","11","","","","0"
"2013","Quebec","2016A000224","Other type of heating system","Percent","239","units","0","v95637537","6.31","1","E","","","0"
"2015","Quebec","2016A000224","Other type of heating system","Percent","239","units","0","v95637537","6.31","1","E","","","0"
"2017","Quebec","2016A000224","Other type of heating system","Percent","239","units","0","v95637537","6.31","","F","","","0"
"2019","Quebec","2016A000224","Other type of heating system","Percent","239","units","0","v95637537","6.31","3","","","","0"
"2021","Quebec","2016A000224","Other type of heating system","Percent","239","units","0","v95637537","6.31","4","","","","0"
"2013","Ontario","2016A000235","All primary heating systems","Percent","239","units","0","v107791257","7.40","96","","","","0"
"2015","Ontario","2016A000235","All primary heating systems","Percent","239","units","0","v107791257","7.40","97","","","","0"
"2017","Ontario","2016A000235","All primary heating systems","Percent","239","units","0","v107791257","7.40","97","","","","0"
"2019","Ontario","2016A000235","All primary heating systems","Percent","239","units","0","v107791257","7.40","98","","","","0"
"2021","Ontario","2016A000235","All primary heating systems","Percent","239","units","0","v107791257","7.40","97","","","","0"
"2013","Ontario","2016A000235","Electricity","Percent","239","units","0","v107791258","7.41","21","","","","0"
"2015","Ontario","2016A000235","Electricity","Percent","239","units","0","v107791258","7.41","21","","","","0"
"2017","Ontario","2016A000235","Electricity","Percent","239","units","0","v107791258","7.41","18","","","","0"
"2019","Ontario","2016A000235","Electricity","Percent","239","units","0","v107791258","7.41","22","","","","0"
"2021","Ontario","2016A000235","Electricity","Percent","239","units","0","v107791258","7.41","27","","","","0"
"2013","Ontario","2016A000235","Natural gas","Percent","239","units","0","v107791259","7.42","62","","","","0"
"2015","Ontario","2016A000235","Natural gas","Percent","239","units","0","v107791259","7.42","68","","","","0"
"2017","Ontario","2016A000235","Natural gas","Percent","239","units","0","v107791259","7.42","66","","","","0"
"2019","Ontario","2016A000235","Natural gas","Percent","239","units","0","v107791259","7.42","66","","","","0"
"2021","Ontario","2016A000235","Natural gas","Percent","239","units","0","v107791259","7.42","65","","","","0"
"2013","Ontario","2016A000235","Oil","Percent","239","units","0","v107791260","7.43","4","","","","0"
"2015","Ontario","2016A000235","Oil","Percent","239","units","0","v107791260","7.43","2","","","","0"
"2017","Ontario","2016A000235","Oil","Percent","239","units","0","v107791260","7.43","3","","","","0"
"2019","Ontario","2016A000235","Oil","Percent","239","units","0","v107791260","7.43","2","","","","0"
"2021","Ontario","2016A000235","Oil","Percent","239","units","0","v107791260","7.43","2","","","","0"
"2013","Ontario","2016A000235","Biomass","Percent","239","units","0","v107791261","7.44","2","","","","0"
"2015","Ontario","2016A000235","Biomass","Percent","239","units","0","v107791261","7.44","1","","","","0"
"2017","Ontario","2016A000235","Biomass","Percent","239","units","0","v107791261","7.44","2","","","","0"
"2019","Ontario","2016A000235","Biomass","Percent","239","units","0","v107791261","7.44","1","","","","0"
"2021","Ontario","2016A000235","Biomass","Percent","239","units","0","v107791261","7.44","1","","","","0"
"2013","Ontario","2016A000235","Propane","Percent","239","units","0","v107791264","7.47","2","","","","0"
"2015","Ontario","2016A000235","Propane","Percent","239","units","0","v107791264","7.47","2","E","","","0"
"2017","Ontario","2016A000235","Propane","Percent","239","units","0","v107791264","7.47","3","","","","0"
"2019","Ontario","2016A000235","Propane","Percent","239","units","0","v107791264","7.47","3","","","","0"
"2021","Ontario","2016A000235","Propane","Percent","239","units","0","v107791264","7.47","4","","","","0"
"2013","Ontario","2016A000235","Other fuel","Percent","239","units","0","v107791265","7.48","","F","","","0"
"2015","Ontario","2016A000235","Other fuel","Percent","239","units","0","v107791265","7.48","","F","","","0"
"2017","Ontario","2016A000235","Other fuel","Percent","239","units","0","v107791265","7.48","","F","","","0"
"2019","Ontario","2016A000235","Other fuel","Percent","239","units","0","v107791265","7.48","3","E","","","0"
"2021","Ontario","2016A000235","Other fuel","Percent","239","units","0","v107791265","7.48","2","","","","0"
"2013","Ontario","2016A000235","Forced air furnace","Percent","239","units","0","v95637546","7.1","73","","","","0"
"2015","Ontario","2016A000235","Forced air furnace","Percent","239","units","0","v95637546","7.1","77","","","","0"
"2017","Ontario","2016A000235","Forced air furnace","Percent","239","units","0","v95637546","7.1","79","","","","0"
"2019","Ontario","2016A000235","Forced air furnace","Percent","239","units","0","v95637546","7.1","75","","","","0"
"2021","Ontario","2016A000235","Forced air furnace","Percent","239","units","0","v95637546","7.1","75","","","","0"
"2013","Ontario","2016A000235","Electric forced air furnace","Percent","239","units","0","v95637547","7.2","9","","","","0"
"2015","Ontario","2016A000235","Electric forced air furnace","Percent","239","units","0","v95637547","7.2","12","","","","0"
"2017","Ontario","2016A000235","Electric forced air furnace","Percent","239","units","0","v95637547","7.2","9","","","","0"
"2019","Ontario","2016A000235","Electric forced air furnace","Percent","239","units","0","v95637547","7.2","12","","","","0"
"2021","Ontario","2016A000235","Electric forced air furnace","Percent","239","units","0","v95637547","7.2","18","","","","0"
"2013","Ontario","2016A000235","Natural gas forced air furnace","Percent","239","units","0","v95637548","7.3","79","","","","0"
"2015","Ontario","2016A000235","Natural gas forced air furnace","Percent","239","units","0","v95637548","7.3","83","","","","0"
"2017","Ontario","2016A000235","Natural gas forced air furnace","Percent","239","units","0","v95637548","7.3","80","","","","0"
"2019","Ontario","2016A000235","Natural gas forced air furnace","Percent","239","units","0","v95637548","7.3","81","","","","0"
"2021","Ontario","2016A000235","Natural gas forced air furnace","Percent","239","units","0","v95637548","7.3","79","","","","0"
"2013","Ontario","2016A000235","Oil forced air furnace","Percent","239","units","0","v95637549","7.4","5","","","","0"
"2015","Ontario","2016A000235","Oil forced air furnace","Percent","239","units","0","v95637549","7.4","2","","","","0"
"2017","Ontario","2016A000235","Oil forced air furnace","Percent","239","units","0","v95637549","7.4","4","","","","0"
"2019","Ontario","2016A000235","Oil forced air furnace","Percent","239","units","0","v95637549","7.4","2","","","","0"
"2021","Ontario","2016A000235","Oil forced air furnace","Percent","239","units","0","v95637549","7.4","2","","","","0"
"2013","Ontario","2016A000235","Biomass forced air furnace","Percent","239","units","0","v95637550","7.5","1","","","","0"
"2015","Ontario","2016A000235","Biomass forced air furnace","Percent","239","units","0","v95637550","7.5","1","E","","","0"
"2017","Ontario","2016A000235","Biomass forced air furnace","Percent","239","units","0","v95637550","7.5","1","E","","","0"
"2019","Ontario","2016A000235","Biomass forced air furnace","Percent","239","units","0","v95637550","7.5","0","E","","","0"
"2021","Ontario","2016A000235","Biomass forced air furnace","Percent","239","units","0","v95637550","7.5","0","E","","","0"
"2013","Ontario","2016A000235","Propane forced air furnace","Percent","239","units","0","v95637553","7.8","2","","","","0"
"2015","Ontario","2016A000235","Propane forced air furnace","Percent","239","units","0","v95637553","7.8","2","","","","0"
"2017","Ontario","2016A000235","Propane forced air furnace","Percent","239","units","0","v95637553","7.8","4","","","","0"
"2019","Ontario","2016A000235","Propane forced air furnace","Percent","239","units","0","v95637553","7.8","4","","","","0"
"2021","Ontario","2016A000235","Propane forced air furnace","Percent","239","units","0","v95637553","7.8","4","","","","0"
"2013","Ontario","2016A000235","Other fuel forced air furnace","Percent","239","units","0","v95637554","7.9","","F","","","0"
"2015","Ontario","2016A000235","Other fuel forced air furnace","Percent","239","units","0","v95637554","7.9","","F","","","0"
"2017","Ontario","2016A000235","Other fuel forced air furnace","Percent","239","units","0","v95637554","7.9","","F","","","0"
"2019","Ontario","2016A000235","Other fuel forced air furnace","Percent","239","units","0","v95637554","7.9","2","E","","","0"
"2021","Ontario","2016A000235","Other fuel forced air furnace","Percent","239","units","0","v95637554","7.9","1","","","","0"
"2013","Ontario","2016A000235","Electric baseboard heaters","Percent","239","units","0","v95637555","7.10","11","","","","0"
"2015","Ontario","2016A000235","Electric baseboard heaters","Percent","239","units","0","v95637555","7.10","9","","","","0"
"2017","Ontario","2016A000235","Electric baseboard heaters","Percent","239","units","0","v95637555","7.10","9","","","","0"
"2019","Ontario","2016A000235","Electric baseboard heaters","Percent","239","units","0","v95637555","7.10","9","","","","0"
"2021","Ontario","2016A000235","Electric baseboard heaters","Percent","239","units","0","v95637555","7.10","8","","","","0"
"2013","Ontario","2016A000235","Heating stove","Percent","239","units","0","v95637556","7.11","2","","","","0"
"2015","Ontario","2016A000235","Heating stove","Percent","239","units","0","v95637556","7.11","1","E","","","0"
"2017","Ontario","2016A000235","Heating stove","Percent","239","units","0","v95637556","7.11","2","","","","0"
"2019","Ontario","2016A000235","Heating stove","Percent","239","units","0","v95637556","7.11","1","","","","0"
"2021","Ontario","2016A000235","Heating stove","Percent","239","units","0","v95637556","7.11","1","","","","0"
"2013","Ontario","2016A000235","Electric heating stove","Percent","239","units","0","v95637557","7.12","","F","","","0"
"2015","Ontario","2016A000235","Electric heating stove","Percent","239","units","0","v95637557","7.12","","F","","","0"
"2017","Ontario","2016A000235","Electric heating stove","Percent","239","units","0","v95637557","7.12","","F","","","0"
"2019","Ontario","2016A000235","Electric heating stove","Percent","239","units","0","v95637557","7.12","","F","","","0"
"2021","Ontario","2016A000235","Electric heating stove","Percent","239","units","0","v95637557","7.12","","F","","","0"
"2013","Ontario","2016A000235","Natural gas heating stove","Percent","239","units","0","v95637558","7.13","11","E","","","0"
"2015","Ontario","2016A000235","Natural gas heating stove","Percent","239","units","0","v95637558","7.13","","F","","","0"
"2017","Ontario","2016A000235","Natural gas heating stove","Percent","239","units","0","v95637558","7.13","","F","","","0"
"2019","Ontario","2016A000235","Natural gas heating stove","Percent","239","units","0","v95637558","7.13","","F","","","0"
"2021","Ontario","2016A000235","Natural gas heating stove","Percent","239","units","0","v95637558","7.13","","F","","","0"
"2013","Ontario","2016A000235","Oil heating stove","Percent","239","units","0","v95637559","7.14","","F","","","0"
"2015","Ontario","2016A000235","Oil heating stove","Percent","239","units","0","v95637559","7.14","","F","","","0"
"2017","Ontario","2016A000235","Oil heating stove","Percent","239","units","0","v95637559","7.14","","F","","","0"
"2019","Ontario","2016A000235","Oil heating stove","Percent","239","units","0","v95637559","7.14","","F","","","0"
"2021","Ontario","2016A000235","Oil heating stove","Percent","239","units","0","v95637559","7.14","","F","","","0"
"2013","Ontario","2016A000235","Wood heating stove","Percent","239","units","0","v95637560","7.15","75","","","","0"
"2015","Ontario","2016A000235","Wood heating stove","Percent","239","units","0","v95637560","7.15","79","","","","0"
"2017","Ontario","2016A000235","Wood heating stove","Percent","239","units","0","v95637560","7.15","84","","","","0"
"2019","Ontario","2016A000235","Wood heating stove","Percent","239","units","0","v95637560","7.15","57","","","","0"
"2021","Ontario","2016A000235","Wood heating stove","Percent","239","units","0","v95637560","7.15","55","","","","0"
"2013","Ontario","2016A000235","Propane heating stove","Percent","239","units","0","v95637563","7.18","6","E","","","0"
"2015","Ontario","2016A000235","Propane heating stove","Percent","239","units","0","v95637563","7.18","","F","","","0"
"2017","Ontario","2016A000235","Propane heating stove","Percent","239","units","0","v95637563","7.18","","F","","","0"
"2019","Ontario","2016A000235","Propane heating stove","Percent","239","units","0","v95637563","7.18","","F","","","0"
"2021","Ontario","2016A000235","Propane heating stove","Percent","239","units","0","v95637563","7.18","","F","","","0"
"2013","Ontario","2016A000235","Other fuel heating stove","Percent","239","units","0","v95637564","7.19","","F","","","0"
"2015","Ontario","2016A000235","Other fuel heating stove","Percent","239","units","0","v95637564","7.19","","F","","","0"
"2017","Ontario","2016A000235","Other fuel heating stove","Percent","239","units","0","v95637564","7.19","","F","","","0"
"2019","Ontario","2016A000235","Other fuel heating stove","Percent","239","units","0","v95637564","7.19","","F","","","0"
"2021","Ontario","2016A000235","Other fuel heating stove","Percent","239","units","0","v95637564","7.19","","F","","","0"
"2013","Ontario","2016A000235","Boiler with hot water or steam radiators","Percent","239","units","0","v95637565","7.20","8","","","","0"
"2015","Ontario","2016A000235","Boiler with hot water or steam radiators","Percent","239","units","0","v95637565","7.20","7","","","","0"
"2017","Ontario","2016A000235","Boiler with hot water or steam radiators","Percent","239","units","0","v95637565","7.20","6","","","","0"
"2019","Ontario","2016A000235","Boiler with hot water or steam radiators","Percent","239","units","0","v95637565","7.20","9","","","","0"
"2021","Ontario","2016A000235","Boiler with hot water or steam radiators","Percent","239","units","0","v95637565","7.20","8","","","","0"
"2013","Ontario","2016A000235","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637566","7.21","13","E","","","0"
"2015","Ontario","2016A000235","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637566","7.21","16","E","","","0"
"2017","Ontario","2016A000235","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637566","7.21","10","E","","","0"
"2019","Ontario","2016A000235","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637566","7.21","22","E","","","0"
"2021","Ontario","2016A000235","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637566","7.21","25","","","","0"
"2013","Ontario","2016A000235","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637567","7.22","52","","","","0"
"2015","Ontario","2016A000235","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637567","7.22","42","","","","0"
"2017","Ontario","2016A000235","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637567","7.22","46","","","","0"
"2019","Ontario","2016A000235","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637567","7.22","43","","","","0"
"2021","Ontario","2016A000235","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637567","7.22","56","","","","0"
"2013","Ontario","2016A000235","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637568","7.23","","F","","","0"
"2015","Ontario","2016A000235","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637568","7.23","","F","","","0"
"2017","Ontario","2016A000235","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637568","7.23","","F","","","0"
"2019","Ontario","2016A000235","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637568","7.23","","F","","","0"
"2021","Ontario","2016A000235","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637568","7.23","","F","","","0"
"2013","Ontario","2016A000235","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637569","7.24","","F","","","0"
"2015","Ontario","2016A000235","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637569","7.24","","F","","","0"
"2017","Ontario","2016A000235","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637569","7.24","","F","","","0"
"2019","Ontario","2016A000235","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637569","7.24","","F","","","0"
"2021","Ontario","2016A000235","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637569","7.24","","F","","","0"
"2013","Ontario","2016A000235","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637572","7.27","","F","","","0"
"2015","Ontario","2016A000235","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637572","7.27","","F","","","0"
"2017","Ontario","2016A000235","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637572","7.27","","F","","","0"
"2019","Ontario","2016A000235","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637572","7.27","","F","","","0"
"2021","Ontario","2016A000235","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637572","7.27","","F","","","0"
"2013","Ontario","2016A000235","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637573","7.28","","F","","","0"
"2015","Ontario","2016A000235","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637573","7.28","","F","","","0"
"2017","Ontario","2016A000235","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637573","7.28","","F","","","0"
"2019","Ontario","2016A000235","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637573","7.28","","F","","","0"
"2021","Ontario","2016A000235","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637573","7.28","11","","","","0"
"2013","Ontario","2016A000235","Electric radiant heating","Percent","239","units","0","v95637574","7.29","1","E","","","0"
"2015","Ontario","2016A000235","Electric radiant heating","Percent","239","units","0","v95637574","7.29","1","E","","","0"
"2017","Ontario","2016A000235","Electric radiant heating","Percent","239","units","0","v95637574","7.29","1","E","","","0"
"2019","Ontario","2016A000235","Electric radiant heating","Percent","239","units","0","v95637574","7.29","2","E","","","0"
"2021","Ontario","2016A000235","Electric radiant heating","Percent","239","units","0","v95637574","7.29","3","","","","0"
"2013","Ontario","2016A000235","Heat pump","Percent","239","units","0","v95637575","7.30","1","E","","","0"
"2015","Ontario","2016A000235","Heat pump","Percent","239","units","0","v95637575","7.30","1","E","","","0"
"2017","Ontario","2016A000235","Heat pump","Percent","239","units","0","v95637575","7.30","1","E","","","0"
"2019","Ontario","2016A000235","Heat pump","Percent","239","units","0","v95637575","7.30","1","","","","0"
"2021","Ontario","2016A000235","Heat pump","Percent","239","units","0","v95637575","7.30","2","","","","0"
"2013","Ontario","2016A000235","Other type of heating system","Percent","239","units","0","v95637576","7.31","0","","","","0"
"2015","Ontario","2016A000235","Other type of heating system","Percent","239","units","0","v95637576","7.31","1","E","","","0"
"2017","Ontario","2016A000235","Other type of heating system","Percent","239","units","0","v95637576","7.31","","F","","","0"
"2019","Ontario","2016A000235","Other type of heating system","Percent","239","units","0","v95637576","7.31","3","","","","0"
"2021","Ontario","2016A000235","Other type of heating system","Percent","239","units","0","v95637576","7.31","4","","","","0"
"2013","Manitoba","2016A000246","All primary heating systems","Percent","239","units","0","v107791266","8.40","97","","","","0"
"2015","Manitoba","2016A000246","All primary heating systems","Percent","239","units","0","v107791266","8.40","96","","","","0"
"2017","Manitoba","2016A000246","All primary heating systems","Percent","239","units","0","v107791266","8.40","98","","","","0"
"2019","Manitoba","2016A000246","All primary heating systems","Percent","239","units","0","v107791266","8.40","99","","","","0"
"2021","Manitoba","2016A000246","All primary heating systems","Percent","239","units","0","v107791266","8.40","99","","","","0"
"2013","Manitoba","2016A000246","Electricity","Percent","239","units","0","v107791267","8.41","44","","","","0"
"2015","Manitoba","2016A000246","Electricity","Percent","239","units","0","v107791267","8.41","44","","","","0"
"2017","Manitoba","2016A000246","Electricity","Percent","239","units","0","v107791267","8.41","42","","","","0"
"2019","Manitoba","2016A000246","Electricity","Percent","239","units","0","v107791267","8.41","42","","","","0"
"2021","Manitoba","2016A000246","Electricity","Percent","239","units","0","v107791267","8.41","43","","","","0"
"2013","Manitoba","2016A000246","Natural gas","Percent","239","units","0","v107791268","8.42","54","","","","0"
"2015","Manitoba","2016A000246","Natural gas","Percent","239","units","0","v107791268","8.42","52","","","","0"
"2017","Manitoba","2016A000246","Natural gas","Percent","239","units","0","v107791268","8.42","53","","","","0"
"2019","Manitoba","2016A000246","Natural gas","Percent","239","units","0","v107791268","8.42","55","","","","0"
"2021","Manitoba","2016A000246","Natural gas","Percent","239","units","0","v107791268","8.42","56","","","","0"
"2013","Manitoba","2016A000246","Oil","Percent","239","units","0","v107791269","8.43","","F","","","0"
"2015","Manitoba","2016A000246","Oil","Percent","239","units","0","v107791269","8.43","","F","","","0"
"2017","Manitoba","2016A000246","Oil","Percent","239","units","0","v107791269","8.43","","F","","","0"
"2019","Manitoba","2016A000246","Oil","Percent","239","units","0","v107791269","8.43","","F","","","0"
"2021","Manitoba","2016A000246","Oil","Percent","239","units","0","v107791269","8.43","","F","","","0"
"2013","Manitoba","2016A000246","Biomass","Percent","239","units","0","v107791270","8.44","2","E","","","0"
"2015","Manitoba","2016A000246","Biomass","Percent","239","units","0","v107791270","8.44","2","E","","","0"
"2017","Manitoba","2016A000246","Biomass","Percent","239","units","0","v107791270","8.44","","F","","","0"
"2019","Manitoba","2016A000246","Biomass","Percent","239","units","0","v107791270","8.44","","F","","","0"
"2021","Manitoba","2016A000246","Biomass","Percent","239","units","0","v107791270","8.44","","F","","","0"
"2013","Manitoba","2016A000246","Propane","Percent","239","units","0","v107791273","8.47","","F","","","0"
"2015","Manitoba","2016A000246","Propane","Percent","239","units","0","v107791273","8.47","","F","","","0"
"2017","Manitoba","2016A000246","Propane","Percent","239","units","0","v107791273","8.47","","F","","","0"
"2019","Manitoba","2016A000246","Propane","Percent","239","units","0","v107791273","8.47","","F","","","0"
"2021","Manitoba","2016A000246","Propane","Percent","239","units","0","v107791273","8.47","","F","","","0"
"2013","Manitoba","2016A000246","Other fuel","Percent","239","units","0","v107791274","8.48","","F","","","0"
"2015","Manitoba","2016A000246","Other fuel","Percent","239","units","0","v107791274","8.48","","F","","","0"
"2017","Manitoba","2016A000246","Other fuel","Percent","239","units","0","v107791274","8.48","","F","","","0"
"2019","Manitoba","2016A000246","Other fuel","Percent","239","units","0","v107791274","8.48","","F","","","0"
"2021","Manitoba","2016A000246","Other fuel","Percent","239","units","0","v107791274","8.48","","F","","","0"
"2013","Manitoba","2016A000246","Forced air furnace","Percent","239","units","0","v95637585","8.1","73","","","","0"
"2015","Manitoba","2016A000246","Forced air furnace","Percent","239","units","0","v95637585","8.1","74","","","","0"
"2017","Manitoba","2016A000246","Forced air furnace","Percent","239","units","0","v95637585","8.1","73","","","","0"
"2019","Manitoba","2016A000246","Forced air furnace","Percent","239","units","0","v95637585","8.1","70","","","","0"
"2021","Manitoba","2016A000246","Forced air furnace","Percent","239","units","0","v95637585","8.1","70","","","","0"
"2013","Manitoba","2016A000246","Electric forced air furnace","Percent","239","units","0","v95637586","8.2","37","","","","0"
"2015","Manitoba","2016A000246","Electric forced air furnace","Percent","239","units","0","v95637586","8.2","35","","","","0"
"2017","Manitoba","2016A000246","Electric forced air furnace","Percent","239","units","0","v95637586","8.2","30","","","","0"
"2019","Manitoba","2016A000246","Electric forced air furnace","Percent","239","units","0","v95637586","8.2","30","","","","0"
"2021","Manitoba","2016A000246","Electric forced air furnace","Percent","239","units","0","v95637586","8.2","30","","","","0"
"2013","Manitoba","2016A000246","Natural gas forced air furnace","Percent","239","units","0","v95637587","8.3","68","","","","0"
"2015","Manitoba","2016A000246","Natural gas forced air furnace","Percent","239","units","0","v95637587","8.3","67","","","","0"
"2017","Manitoba","2016A000246","Natural gas forced air furnace","Percent","239","units","0","v95637587","8.3","70","","","","0"
"2019","Manitoba","2016A000246","Natural gas forced air furnace","Percent","239","units","0","v95637587","8.3","71","","","","0"
"2021","Manitoba","2016A000246","Natural gas forced air furnace","Percent","239","units","0","v95637587","8.3","73","","","","0"
"2013","Manitoba","2016A000246","Oil forced air furnace","Percent","239","units","0","v95637588","8.4","","F","","","0"
"2015","Manitoba","2016A000246","Oil forced air furnace","Percent","239","units","0","v95637588","8.4","","F","","","0"
"2017","Manitoba","2016A000246","Oil forced air furnace","Percent","239","units","0","v95637588","8.4","","F","","","0"
"2019","Manitoba","2016A000246","Oil forced air furnace","Percent","239","units","0","v95637588","8.4","","F","","","0"
"2021","Manitoba","2016A000246","Oil forced air furnace","Percent","239","units","0","v95637588","8.4","","F","","","0"
"2013","Manitoba","2016A000246","Biomass forced air furnace","Percent","239","units","0","v95637589","8.5","","F","","","0"
"2015","Manitoba","2016A000246","Biomass forced air furnace","Percent","239","units","0","v95637589","8.5","","F","","","0"
"2017","Manitoba","2016A000246","Biomass forced air furnace","Percent","239","units","0","v95637589","8.5","","F","","","0"
"2019","Manitoba","2016A000246","Biomass forced air furnace","Percent","239","units","0","v95637589","8.5","","F","","","0"
"2021","Manitoba","2016A000246","Biomass forced air furnace","Percent","239","units","0","v95637589","8.5","","F","","","0"
"2013","Manitoba","2016A000246","Propane forced air furnace","Percent","239","units","0","v95637592","8.8","","F","","","0"
"2015","Manitoba","2016A000246","Propane forced air furnace","Percent","239","units","0","v95637592","8.8","","F","","","0"
