,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
3398,8726,5940,2196.9712864982976,1398,1115.8479309082031,1171.28,15659,174.94531776383792,18516,2554
3399,8852,6307,2285.63960934009,1416,1121.2175598144531,1181.7,16520,179.42069075583692,18797,2629
3400,8943,6549,2407.3412289268626,1412,1102.6510009765625,1165.79,16626,178.3473178255677,18992,2668
3401,9023,6661,2490.7937680720793,1383,1073.584228515625,1153.32,16317,176.05522583873847,18579,2756
3402,9014,6694,2697.6865213695946,1352,1037.1487731933594,1163.81,16125,172.47982518509883,18352,2752
3403,8940,6705,2711.595277893797,1342,1074.7900085449219,1201.2,16222,172.150522578612,18189,2639
3404,8862,6629,2459.4990658926226,1358,1077.2821655273438,1224.51,16537,174.369592201676,18569,2619
3405,8913,6523,2351.7062028300525,1367,1066.655029296875,1188.98,17081,176.52434361004237,19026,2661
3406,8958,6492,2422.9885800165916,1338,1052.9151611328125,1140.33,17060,171.9625591831549,18968,2703
3407,9058,6581,2502.963930030757,1313,1090.1028442382812,1185.38,16841,164.62820623216325,18688,2713
3408,8980,6668,2509.918308292858,1297,1088.4640502929688,1177.15,16518,160.3294534431171,18382,2669
3409,8909,6617,2461.2376604581486,1299,1077.1665649414062,1112.91,16347,159.17321384986528,18318,2676
3410,8858,6560,2511.6569028583826,1250,1094.6795654296875,1041.57,15665,147.27503187353452,17219,2643
3411,8866,6469,2440.3745256718444,1166,995.3078918457031,931.46,14532,137.15202574989345,16321,2667
3412,8899,6476,2508.179713727333,1107,964.4200439453125,943.16,13436,128.31125809588164,15672,2676
3413,8730,6280,2520.3498756860095,1072,949.6288757324219,931.39,12611,121.55057263050784,15161,2604
3414,8594,5918,2400.3868506647614,1052,941.67333984375,931.19,12186,117.36039150092876,14913,2492
3415,8421,5618,2198.709881063822,1045,932.8789672851562,932.8,11837,119.31068571222858,14938,2444
3416,8341,5446,2111.780152787556,1041,941.0590515136719,935.75,11568,118.3875920895764,14747,2443
3417,8324,5336,2108.3029636565047,1046,973.2941589355469,898.44,11516,119.45669254872611,14871,2455
3418,8315,5325,2143.074854967011,1075,1014.7552795410156,926.9,11454,123.75462839965151,15022,2479
3419,8254,5314,2196.9712864982976,1136,1153.5650634765625,991.27,12232,131.5025071714054,15383,2424
3420,8238,5336,2136.12047670491,1221,1161.6002197265625,1049.47,13536,142.85305184510455,16345,2388
3421,8358,5443,2078.746856042574,1304,1180.04443359375,1076.27,14416,150.7449259843236,17330,2391
3422,8545,5702,2054.4065321252197,1352,1195.2402648925781,1087.49,14808,156.50381802492547,17457,2530
3423,8673,6084,2269.9922582503614,1383,1193.3376159667969,1090.1,14780,163.0342649846007,17875,2599
3424,8826,6390,2383.0009050095077,1393,1185.4916687011719,1083.85,14715,167.43400307844988,17666,2650
3425,8926,6578,2480.3622006789274,1382,1173.7265319824219,1080.0,14435,169.4492343050693,17396,2676
3426,8988,6656,2506.441119161807,1371,1175.6343078613281,1115.55,14206,168.98085933615866,17077,2676
3427,8920,6683,2515.1340919894337,1363,1193.3198547363281,1178.48,14230,170.48669055829959,17023,2632
3428,8952,6617,2443.8517148028955,1388,1198.865234375,1211.31,14654,180.209644695767,17281,2633
3429,8967,6557,2494.27095720313,1389,1204.7586669921875,1170.92,15150,182.34893632070845,17861,2649
3430,9149,6595,2520.3498756860095,1350,1194.98486328125,1130.42,15588,176.63098046738943,17974,2720
3431,9199,6704,2654.2216572314605,1307,1208.2083435058594,1111.57,15098,172.5679564642357,17738,2742
3432,9063,6864,2704.640899631696,1311,1209.3389282226562,1159.24,14724,170.05127607947844,17657,2711
3433,8963,6816,2652.483062665935,1328,1173.1550598144531,1086.64,14578,167.99459183915474,17092,2650
3434,8904,6662,2522.0884702515355,1283,1134.1716613769531,1038.69,13787,157.0654594395051,16867,2653
3435,8900,6604,2501.225335465231,1211,1111.5878295898438,987.63,12866,146.09026153521663,15709,2646
3436,8834,6563,2482.100795244452,1159,1100.6373901367188,969.38,12128,139.21487356378464,15247,2640
3437,8603,6289,2445.59030936842,1136,1109.9364318847656,961.69,11485,134.81946209787807,14973,2570
3438,8437,5916,2325.627284347172,1151,1118.4570617675781,963.96,11082,129.688939557528,14836,2524
3439,8298,5634,2236.9589615053796,1163,1141.218994140625,978.8,10863,130.70177950552363,14720,2458
3440,8222,5467,2108.3029636565047,1190,1180.7820739746094,936.36,10822,133.78249610577387,14906,2479
3441,8194,5418,2153.5064223601635,1234,1235.3505859375,941.39,10874,139.30023019954638,14948,2465
3442,8225,5356,2125.6889093117584,1293,1293.1204528808594,986.21,10905,144.85874186727108,15756,2448
3443,8232,5374,2116.9959364841316,1352,1345.4439086914062,1035.94,11285,151.0900889264793,16806,2452
3444,8268,5440,2130.904693008334,1410,1389.8099975585938,1085.8,11591,160.346378983911,17329,2438
3445,8407,5584,2115.257341918607,1449,1400.2599182128906,1101.57,11768,167.19817174607164,17980,2487
3446,8629,5844,2195.232691932771,1468,1435.6683654785156,1105.58,12039,168.67548845979152,18121,2550
3447,8867,6226,2290.8553930366656,1465,1433.2800903320312,1094.38,12525,169.04182460821096,18174,2601
3448,9013,6537,2323.8886897816465,1436,1412.049560546875,1052.85,12584,165.66186755186064,18131,2666
3449,9166,6793,2435.1587419752677,1418,1385.8610534667969,1026.27,12562,162.9486305681268,17773,2707
3450,9249,6930,2511.6569028583826,1378,1370.0043029785156,1029.89,12584,157.37543753949566,17203,2760
3451,9227,6996,2600.325225700175,1366,1409.3000183105469,1077.24,12819,158.26434154390216,17304,2743
3452,9241,6957,2582.9392800449214,1400,1402.6448364257812,1106.86,13653,164.8279688635011,17653,2780
3453,9189,6864,2654.2216572314605,1424,1373.7099609375,1092.6,14751,167.94345479586462,18720,2779
3454,9276,6870,2668.130413755663,1417,1350.67626953125,1084.77,15131,164.28611472916705,18972,2824
3455,9389,6970,2819.388140956368,1417,1356.9336242675781,1093.93,15164,166.2982607832641,18743,2835
3456,9291,7183,2878.5003561842295,1398,1370.5806579589844,1098.39,14871,168.74913808520225,18760,2806
3457,9156,7099,2821.1267355218934,1388,1349.8277587890625,1063.53,14610,167.84094201466166,17894,2759
3458,9004,6973,2709.8566833282716,1303,1295.3993225097656,995.2,13905,154.37199047642844,17135,2768
3459,9007,6860,2690.7321431074924,1201,1229.8864135742188,990.29,12832,139.2019272913294,16007,2770
3460,8892,6731,2629.8813333141056,1126,1189.2637023925781,981.98,11982,130.04203822892384,15263,2672
3461,8639,6395,2454.283282196047,1100,1197.0100708007812,980.01,11493,127.37845691647155,14832,2587
3462,8461,6009,2320.4115006505963,1095,1201.4085998535156,980.96,11162,126.38014669674251,14674,2506
3463,8383,5663,2181.3239354085695,1116,1211.3569641113281,995.05,11042,127.63363251303754,14709,2467
3464,8301,5515,2057.88372125627,1143,1238.5821838378906,1030.2,11236,130.8436334777696,14898,2441
3465,8300,5458,2023.1118299457635,1188,1305.9924621582031,1112.13,11475,137.62181709409145,15436,2419
3466,8362,5448,2010.9416679870865,1330,1356.99169921875,1193.51,12185,156.17994987120525,16805,2406
3467,8388,5543,2037.020586469966,1475,1359.0012512207031,1231.37,13317,175.122663922819,18242,2477
3468,8659,5749,2150.0292332291133,1480,1330.7538452148438,1233.28,14503,175.04304612432742,18563,2540
3469,9091,6201,2191.755502801721,1458,1306.0067138671875,1225.56,15109,173.24499972955147,18920,2638
3470,9257,6820,2343.0132300024256,1445,1277.5758666992188,1194.7,15492,171.38647884860404,18581,2733
3471,9370,7052,2490.7937680720793,1448,1262.0761413574219,1136.77,15953,169.41684853317594,19168,2774
3472,9448,7119,2575.984901782821,1426,1222.8329467773438,1132.12,16635,167.19334348900176,19153,2817
3473,9511,7155,2713.3338724593227,1425,1197.0474548339844,1169.89,17269,165.89710134292793,19337,2840
3474,9502,7208,2772.4460876871835,1403,1188.0538635253906,1168.86,17661,164.79610094398387,18856,2817
3475,9507,7221,2734.1970072456265,1395,1227.9920043945312,1202.41,18022,166.79538462026574,18914,2852
3476,9528,7151,2795.0478170390134,1425,1223.375732421875,1221.41,18500,175.26333813778274,19570,2831
3477,9420,7114,2762.014520294031,1428,1195.8231811523438,1204.9,19381,177.19904079503397,20193,2812
3478,9427,7035,2755.060142031931,1411,1214.5820007324219,1187.11,19443,172.57469810670338,20057,2827
3479,9404,7206,2758.537331162981,1393,1243.5328063964844,1182.12,18785,172.35212493533555,19820,2862
3480,9244,7304,2847.205654004773,1384,1241.54052734375,1172.92,18394,169.21696546180664,19558,2767
3481,9192,7249,2682.0391702798656,1358,1211.7274169921875,1091.1,17997,162.42082336221043,18918,2748
3482,9120,7086,2598.5866311346504,1269,1129.8809814453125,917.23,16841,148.02226044969888,17966,2672
3483,9136,6999,2469.9306332857755,1177,1078.0748596191406,832.25,15436,131.87817689020164,16914,2652
3484,9107,6931,2414.295607188965,1102,1059.8226623535156,780.9,14407,120.79046955275052,16142,2670
3485,8861,6581,2442.11312023737,1064,1052.9456481933594,761.3,13670,115.09951348202631,15653,2562
3486,8652,6127,2235.220366939855,1052,1056.1683654785156,753.52,13144,112.98826963536587,15296,2527
3487,8578,5784,2165.6765843188405,1048,1076.0184936523438,763.95,12978,112.93698369051262,15267,2521
3488,8520,5613,2150.0292332291133,1062,1115.5757751464844,788.33,12856,115.32754411669076,15213,2474
3489,8502,5504,2080.485450608099,1096,1215.5280456542969,866.9,13145,121.98708309391837,15383,2502
3490,8517,5473,2155.245016925689,1155,1286.0054321289062,967.06,14043,138.4824470698469,17104,2456
3491,8576,5527,2113.5187473530805,1314,1293.9176635742188,1022.15,15042,160.7250723182154,18394,2477
3492,8779,5750,2158.72220605674,1360,1389.3510437011719,1026.97,16022,167.89217629979956,19218,2502
3493,9031,6185,2184.8011245396197,1372,1372.779052734375,1032.9,16879,169.23592744927691,19490,2607
3494,9195,6789,2320.4115006505963,1363,1294.8836669921875,1050.83,16993,166.06119340699638,19464,2660
3495,9261,7036,2410.8184180579137,1371,1277.8128662109375,1051.21,16958,164.33450312440067,19996,2695
3496,9307,7145,2480.3622006789274,1363,1236.9210205078125,1029.23,17130,161.3236010640848,20225,2729
3497,9296,7174,2591.632252872548,1372,1186.2722473144531,1013.68,16766,160.10540424401674,20073,2715
3498,9278,7228,2551.644577865466,1372,1185.4321899414062,1009.74,16594,159.01341202202414,20252,2726
3499,9275,7251,2549.90598329994,1397,1215.0958251953125,1038.39,16728,160.82543653193372,19602,2716
3500,9378,7200,2518.6112811204844,1465,1213.9766845703125,1063.76,17062,169.28207496478032,19882,2688
3501,9413,7161,2476.8850115478763,1450,1261.6838684082031,1039.91,17433,174.11286531613237,20394,2691
3502,9440,7137,2499.486740899706,1433,1193.3948364257812,1025.03,17391,171.51521888541615,20301,2725
3503,9531,7322,2610.7567930933274,1429,1189.0990295410156,1016.64,17064,170.95821836136707,20107,2700
3504,9430,7395,2558.598956127567,1420,1167.9638977050781,1008.78,16402,167.83470169081937,19429,2700
3505,9328,7381,2563.814739824143,1405,1149.7235717773438,932.66,15667,167.28265039757076,18927,2612
3506,9226,7285,2369.092148485305,1318,1084.0411682128906,864.97,14390,154.08549544159527,18077,2645
3507,9207,7175,2421.249985451065,1206,1017.6647644042969,807.39,13183,135.7256592997084,16386,2661
3508,9127,7043,2452.5446876305223,1121,989.1939697265625,780.32,12435,122.66498364898436,15692,2611
3509,8833,6591,2344.7518245679503,1086,985.0947875976562,781.65,11978,118.1710363436286,15394,2531
3510,8620,6159,2249.1291234640576,1064,984.2126770019531,766.82,11651,114.96271277577277,15037,2485
3511,8530,5838,2170.892368015416,1054,990.1585998535156,779.17,11467,113.77120536533657,14972,2446
3512,8458,5672,2089.178423435726,1057,1026.0287475585938,805.78,11601,115.92733481987703,15044,2419
3513,8422,5586,2023.1118299457635,1091,1124.3815612792969,921.24,11985,121.47193476027493,15199,2385
3514,8450,5551,1934.4435071039707,1219,1185.4707641601562,1031.73,12652,137.9026028223107,16714,2460
3515,8481,5622,2132.643287573859,1383,1197.2656860351562,1101.01,13432,160.4465806089786,18272,2409
3516,8754,5860,2050.9293429941686,1433,1233.4252319335938,1135.0,13829,167.4302760586351,18761,2446
3517,9188,6282,2077.008261477048,1447,1175.3511657714844,1160.25,13938,167.60871456370768,18805,2619
3518,9362,6908,2351.7062028300525,1458,1100.94775390625,1242.59,13778,169.19046424941214,18776,2636
3519,9436,7155,2367.3535539197806,1456,1100.5846252441406,1216.43,13863,169.80909076361556,19080,2676
3520,9519,7254,2431.6815528442175,1437,1062.201171875,1088.67,13955,167.10279477647998,19001,2616
3521,9627,7260,2316.934311519545,1425,1074.90380859375,1140.17,13622,165.68674754982408,18709,2631
3522,9636,7282,2344.7518245679503,1415,1043.1364440917969,1204.37,13434,164.6600018398607,18474,2717
3523,9636,7324,2490.7937680720793,1406,1088.8667907714844,1174.12,13536,164.34742303851198,18358,2740
3524,9624,7227,2535.9972267757375,1428,1090.8958129882812,1188.94,14112,168.54670613678803,18633,2709
3525,9651,7177,2497.74814633418,1427,1081.3050231933594,1151.45,14641,170.2605979488026,19136,2731
3526,9657,7207,2588.155063741499,1403,1061.1513671875,1123.24,14921,166.71141497447454,19232,2764
3527,9670,7297,2661.1760354935627,1392,1075.2611999511719,1167.72,14945,165.46997010094898,18931,2765
3528,9577,7391,2668.130413755663,1379,1127.1463317871094,1160.84,14956,165.65128566778762,18872,2699
3529,9556,7334,2563.814739824143,1376,1123.5233154296875,1087.92,14750,166.74043869001463,18762,2636
3530,9416,7158,2426.465769147641,1306,1080.4727478027344,1030.24,13919,155.4268232514538,17914,2647
3531,9335,7021,2419.5113908855405,1213,1019.6808776855469,982.52,12898,142.10119643472387,17024,2690
3532,9175,6950,2525.5656593825856,1142,996.6686706542969,947.72,12208,131.05471946604638,16325,2643
